=== OVS Snapshot: mid_churn @ 2026-04-19T23:39:01,010275712-07:00 ===
--- agg1 ---
OFPST_FLOW reply (OF1.3) (xid=0x2): flags=[more]
 cookie=0x0, duration=7980.114s, table=0, n_packets=5841, n_bytes=350460, priority=65535,dl_dst=01:80:c2:00:00:0e,dl_type=0x88cc actions=CONTROLLER:65535
 cookie=0x0, duration=9.780s, table=0, n_packets=4, n_bytes=272, idle_timeout=15, priority=100,tcp,in_port=5,nw_src=10.0.0.79,nw_dst=10.0.1.77,tp_src=33268,tp_dst=5001 actions=set_field:00:00:00:00:01:4b->eth_dst,output:15
 cookie=0x0, duration=2.081s, table=0, n_packets=4, n_bytes=256, idle_timeout=15, priority=100,tcp,in_port=2,nw_src=10.0.0.5,nw_dst=10.0.1.3,tp_src=38666,tp_dst=5001 actions=set_field:00:00:00:00:01:01->eth_dst,output:12
 cookie=0x0, duration=2.081s, table=0, n_packets=3, n_bytes=222, idle_timeout=15, priority=100,tcp,in_port=12,nw_src=10.0.1.3,nw_dst=10.0.0.5,tp_src=5001,tp_dst=38666 actions=set_field:00:00:00:00:00:05->eth_dst,output:2
 cookie=0x0, duration=2.081s, table=0, n_packets=4, n_bytes=256, idle_timeout=15, priority=100,tcp,in_port=8,nw_src=10.0.0.155,nw_dst=10.0.1.153,tp_src=50434,tp_dst=5001 actions=set_field:00:00:00:00:01:97->eth_dst,output:18
 cookie=0x0, duration=2.081s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=18,nw_src=10.0.1.153,nw_dst=10.0.0.155,tp_src=5001,tp_dst=50434 actions=set_field:00:00:00:00:00:9b->eth_dst,output:8
 cookie=0x0, duration=2.066s, table=0, n_packets=4, n_bytes=256, idle_timeout=15, priority=100,tcp,in_port=6,nw_src=10.0.0.104,nw_dst=10.0.1.102,tp_src=39850,tp_dst=5001 actions=set_field:00:00:00:00:01:64->eth_dst,output:16
 cookie=0x0, duration=2.066s, table=0, n_packets=3, n_bytes=222, idle_timeout=15, priority=100,tcp,in_port=16,nw_src=10.0.1.102,nw_dst=10.0.0.104,tp_src=5001,tp_dst=39850 actions=set_field:00:00:00:00:00:68->eth_dst,output:6
 cookie=0x0, duration=2.066s, table=0, n_packets=4, n_bytes=256, idle_timeout=15, priority=100,tcp,in_port=7,nw_src=10.0.0.142,nw_dst=10.0.1.140,tp_src=60322,tp_dst=5001 actions=set_field:00:00:00:00:01:8a->eth_dst,output:18
 cookie=0x0, duration=2.066s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=18,nw_src=10.0.1.140,nw_dst=10.0.0.142,tp_src=5001,tp_dst=60322 actions=set_field:00:00:00:00:00:8e->eth_dst,output:7
 cookie=0x0, duration=2.052s, table=0, n_packets=5, n_bytes=310, idle_timeout=15, priority=100,tcp,in_port=11,nw_src=10.0.0.221,nw_dst=10.0.1.219,tp_src=59916,tp_dst=5001 actions=set_field:00:00:00:00:01:d9->eth_dst,output:21
 cookie=0x0, duration=2.052s, table=0, n_packets=3, n_bytes=222, idle_timeout=15, priority=100,tcp,in_port=21,nw_src=10.0.1.219,nw_dst=10.0.0.221,tp_src=5001,tp_dst=59916 actions=set_field:00:00:00:00:00:dd->eth_dst,output:11
 cookie=0x0, duration=2.052s, table=0, n_packets=5, n_bytes=310, idle_timeout=15, priority=100,tcp,in_port=7,nw_src=10.0.0.130,nw_dst=10.0.1.128,tp_src=50140,tp_dst=5001 actions=set_field:00:00:00:00:01:7e->eth_dst,output:17
 cookie=0x0, duration=2.052s, table=0, n_packets=3, n_bytes=222, idle_timeout=15, priority=100,tcp,in_port=17,nw_src=10.0.1.128,nw_dst=10.0.0.130,tp_src=5001,tp_dst=50140 actions=set_field:00:00:00:00:00:82->eth_dst,output:7
 cookie=0x0, duration=2.052s, table=0, n_packets=4, n_bytes=256, idle_timeout=15, priority=100,tcp,in_port=12,nw_src=10.0.0.250,nw_dst=10.0.1.248,tp_src=49006,tp_dst=5001 actions=set_field:00:00:00:00:01:f6->eth_dst,output:22
 cookie=0x0, duration=2.052s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=22,nw_src=10.0.1.248,nw_dst=10.0.0.250,tp_src=5001,tp_dst=49006 actions=set_field:00:00:00:00:00:fa->eth_dst,output:12
 cookie=0x0, duration=2.052s, table=0, n_packets=5, n_bytes=310, idle_timeout=15, priority=100,tcp,in_port=6,nw_src=10.0.0.98,nw_dst=10.0.1.96,tp_src=34068,tp_dst=5001 actions=set_field:00:00:00:00:01:5e->eth_dst,output:16
 cookie=0x0, duration=2.052s, table=0, n_packets=3, n_bytes=222, idle_timeout=15, priority=100,tcp,in_port=16,nw_src=10.0.1.96,nw_dst=10.0.0.98,tp_src=5001,tp_dst=34068 actions=set_field:00:00:00:00:00:62->eth_dst,output:6
 cookie=0x0, duration=2.037s, table=0, n_packets=4, n_bytes=256, idle_timeout=15, priority=100,tcp,in_port=5,nw_src=10.0.0.75,nw_dst=10.0.1.73,tp_src=39718,tp_dst=5001 actions=set_field:00:00:00:00:01:47->eth_dst,output:15
 cookie=0x0, duration=2.037s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=15,nw_src=10.0.1.73,nw_dst=10.0.0.75,tp_src=5001,tp_dst=39718 actions=set_field:00:00:00:00:00:4b->eth_dst,output:5
 cookie=0x0, duration=2.036s, table=0, n_packets=4, n_bytes=256, idle_timeout=15, priority=100,tcp,in_port=6,nw_src=10.0.0.113,nw_dst=10.0.1.111,tp_src=57958,tp_dst=5001 actions=set_field:00:00:00:00:01:6d->eth_dst,output:17
 cookie=0x0, duration=2.036s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=17,nw_src=10.0.1.111,nw_dst=10.0.0.113,tp_src=5001,tp_dst=57958 actions=set_field:00:00:00:00:00:71->eth_dst,output:6
 cookie=0x0, duration=2.036s, table=0, n_packets=5, n_bytes=310, idle_timeout=15, priority=100,tcp,in_port=12,nw_src=10.0.0.247,nw_dst=10.0.1.245,tp_src=46470,tp_dst=5001 actions=set_field:00:00:00:00:01:f3->eth_dst,output:22
 cookie=0x0, duration=2.036s, table=0, n_packets=3, n_bytes=222, idle_timeout=15, priority=100,tcp,in_port=22,nw_src=10.0.1.245,nw_dst=10.0.0.247,tp_src=5001,tp_dst=46470 actions=set_field:00:00:00:00:00:f7->eth_dst,output:12
 cookie=0x0, duration=2.036s, table=0, n_packets=4, n_bytes=256, idle_timeout=15, priority=100,tcp,in_port=5,nw_src=10.0.0.92,nw_dst=10.0.1.90,tp_src=33504,tp_dst=5001 actions=set_field:00:00:00:00:01:58->eth_dst,output:16
 cookie=0x0, duration=2.036s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=16,nw_src=10.0.1.90,nw_dst=10.0.0.92,tp_src=5001,tp_dst=33504 actions=set_field:00:00:00:00:00:5c->eth_dst,output:5
 cookie=0x0, duration=2.019s, table=0, n_packets=4, n_bytes=256, idle_timeout=15, priority=100,tcp,in_port=10,nw_src=10.0.0.201,nw_dst=10.0.1.199,tp_src=49102,tp_dst=5001 actions=set_field:00:00:00:00:01:c5->eth_dst,output:20
 cookie=0x0, duration=2.019s, table=0, n_packets=3, n_bytes=222, idle_timeout=15, priority=100,tcp,in_port=20,nw_src=10.0.1.199,nw_dst=10.0.0.201,tp_src=5001,tp_dst=49102 actions=set_field:00:00:00:00:00:c9->eth_dst,output:10
 cookie=0x0, duration=2.019s, table=0, n_packets=2, n_bytes=128, idle_timeout=15, priority=100,tcp,in_port=9,nw_src=10.0.0.172,nw_dst=10.0.1.170,tp_src=59136,tp_dst=5001 actions=set_field:00:00:00:00:01:a8->eth_dst,output:19
 cookie=0x0, duration=2.019s, table=0, n_packets=1, n_bytes=74, idle_timeout=15, priority=100,tcp,in_port=19,nw_src=10.0.1.170,nw_dst=10.0.0.172,tp_src=5001,tp_dst=59136 actions=set_field:00:00:00:00:00:ac->eth_dst,output:9
 cookie=0x0, duration=2.019s, table=0, n_packets=4, n_bytes=256, idle_timeout=15, priority=100,tcp,in_port=5,nw_src=10.0.0.81,nw_dst=10.0.1.79,tp_src=52048,tp_dst=5001 actions=set_field:00:00:00:00:01:4d->eth_dst,output:15
 cookie=0x0, duration=2.019s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=15,nw_src=10.0.1.79,nw_dst=10.0.0.81,tp_src=5001,tp_dst=52048 actions=set_field:00:00:00:00:00:51->eth_dst,output:5
 cookie=0x0, duration=2.019s, table=0, n_packets=4, n_bytes=256, idle_timeout=15, priority=100,tcp,in_port=3,nw_src=10.0.0.43,nw_dst=10.0.1.41,tp_src=55608,tp_dst=5001 actions=set_field:00:00:00:00:01:27->eth_dst,output:14
 cookie=0x0, duration=2.019s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=14,nw_src=10.0.1.41,nw_dst=10.0.0.43,tp_src=5001,tp_dst=55608 actions=set_field:00:00:00:00:00:2b->eth_dst,output:3
 cookie=0x0, duration=2.018s, table=0, n_packets=4, n_bytes=256, idle_timeout=15, priority=100,tcp,in_port=10,nw_src=10.0.0.195,nw_dst=10.0.1.193,tp_src=42354,tp_dst=5001 actions=set_field:00:00:00:00:01:bf->eth_dst,output:20
 cookie=0x0, duration=2.018s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=20,nw_src=10.0.1.193,nw_dst=10.0.0.195,tp_src=5001,tp_dst=42354 actions=set_field:00:00:00:00:00:c3->eth_dst,output:10
 cookie=0x0, duration=2.018s, table=0, n_packets=4, n_bytes=256, idle_timeout=15, priority=100,tcp,in_port=8,nw_src=10.0.0.154,nw_dst=10.0.1.152,tp_src=49858,tp_dst=5001 actions=set_field:00:00:00:00:01:96->eth_dst,output:18
 cookie=0x0, duration=2.018s, table=0, n_packets=3, n_bytes=222, idle_timeout=15, priority=100,tcp,in_port=18,nw_src=10.0.1.152,nw_dst=10.0.0.154,tp_src=5001,tp_dst=49858 actions=set_field:00:00:00:00:00:9a->eth_dst,output:8
 cookie=0x0, duration=2.006s, table=0, n_packets=4, n_bytes=256, idle_timeout=15, priority=100,tcp,in_port=3,nw_src=10.0.0.41,nw_dst=10.0.1.39,tp_src=58790,tp_dst=5001 actions=set_field:00:00:00:00:01:25->eth_dst,output:14
 cookie=0x0, duration=2.006s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=14,nw_src=10.0.1.39,nw_dst=10.0.0.41,tp_src=5001,tp_dst=58790 actions=set_field:00:00:00:00:00:29->eth_dst,output:3
 cookie=0x0, duration=2.006s, table=0, n_packets=4, n_bytes=256, idle_timeout=15, priority=100,tcp,in_port=10,nw_src=10.0.0.200,nw_dst=10.0.1.198,tp_src=37072,tp_dst=5001 actions=set_field:00:00:00:00:01:c4->eth_dst,output:20
 cookie=0x0, duration=2.006s, table=0, n_packets=3, n_bytes=222, idle_timeout=15, priority=100,tcp,in_port=20,nw_src=10.0.1.198,nw_dst=10.0.0.200,tp_src=5001,tp_dst=37072 actions=set_field:00:00:00:00:00:c8->eth_dst,output:10
 cookie=0x0, duration=2.006s, table=0, n_packets=4, n_bytes=256, idle_timeout=15, priority=100,tcp,in_port=7,nw_src=10.0.0.129,nw_dst=10.0.1.127,tp_src=48198,tp_dst=5001 actions=set_field:00:00:00:00:01:7d->eth_dst,output:17
 cookie=0x0, duration=1.989s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=17,nw_src=10.0.1.127,nw_dst=10.0.0.129,tp_src=5001,tp_dst=48198 actions=set_field:00:00:00:00:00:81->eth_dst,output:7
 cookie=0x0, duration=1.989s, table=0, n_packets=4, n_bytes=256, idle_timeout=15, priority=100,tcp,in_port=10,nw_src=10.0.0.198,nw_dst=10.0.1.196,tp_src=50128,tp_dst=5001 actions=set_field:00:00:00:00:01:c2->eth_dst,output:20
 cookie=0x0, duration=1.989s, table=0, n_packets=3, n_bytes=222, idle_timeout=15, priority=100,tcp,in_port=20,nw_src=10.0.1.196,nw_dst=10.0.0.198,tp_src=5001,tp_dst=50128 actions=set_field:00:00:00:00:00:c6->eth_dst,output:10
 cookie=0x0, duration=1.989s, table=0, n_packets=4, n_bytes=256, idle_timeout=15, priority=100,tcp,in_port=10,nw_src=10.0.0.196,nw_dst=10.0.1.194,tp_src=46794,tp_dst=5001 actions=set_field:00:00:00:00:01:c0->eth_dst,output:20
 cookie=0x0, duration=1.989s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=20,nw_src=10.0.1.194,nw_dst=10.0.0.196,tp_src=5001,tp_dst=46794 actions=set_field:00:00:00:00:00:c4->eth_dst,output:10
 cookie=0x0, duration=1.989s, table=0, n_packets=4, n_bytes=256, idle_timeout=15, priority=100,tcp,in_port=6,nw_src=10.0.0.97,nw_dst=10.0.1.95,tp_src=56146,tp_dst=5001 actions=set_field:00:00:00:00:01:5d->eth_dst,output:16
 cookie=0x0, duration=1.989s, table=0, n_packets=3, n_bytes=222, idle_timeout=15, priority=100,tcp,in_port=16,nw_src=10.0.1.95,nw_dst=10.0.0.97,tp_src=5001,tp_dst=56146 actions=set_field:00:00:00:00:00:61->eth_dst,output:6
 cookie=0x0, duration=1.971s, table=0, n_packets=4, n_bytes=256, idle_timeout=15, priority=100,tcp,in_port=9,nw_src=10.0.0.192,nw_dst=10.0.1.190,tp_src=60340,tp_dst=5001 actions=set_field:00:00:00:00:01:bc->eth_dst,output:20
 cookie=0x0, duration=1.971s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=20,nw_src=10.0.1.190,nw_dst=10.0.0.192,tp_src=5001,tp_dst=60340 actions=set_field:00:00:00:00:00:c0->eth_dst,output:9
 cookie=0x0, duration=1.971s, table=0, n_packets=4, n_bytes=256, idle_timeout=15, priority=100,tcp,in_port=8,nw_src=10.0.0.146,nw_dst=10.0.1.144,tp_src=39956,tp_dst=5001 actions=set_field:00:00:00:00:01:8e->eth_dst,output:18
 cookie=0x0, duration=1.971s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=18,nw_src=10.0.1.144,nw_dst=10.0.0.146,tp_src=5001,tp_dst=39956 actions=set_field:00:00:00:00:00:92->eth_dst,output:8
 cookie=0x0, duration=1.971s, table=0, n_packets=4, n_bytes=256, idle_timeout=15, priority=100,tcp,in_port=3,nw_src=10.0.0.25,nw_dst=10.0.1.23,tp_src=50752,tp_dst=5001 actions=set_field:00:00:00:00:01:15->eth_dst,output:13
 cookie=0x0, duration=1.951s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=13,nw_src=10.0.1.23,nw_dst=10.0.0.25,tp_src=5001,tp_dst=50752 actions=set_field:00:00:00:00:00:19->eth_dst,output:3
 cookie=0x0, duration=1.951s, table=0, n_packets=4, n_bytes=256, idle_timeout=15, priority=100,tcp,in_port=8,nw_src=10.0.0.148,nw_dst=10.0.1.146,tp_src=40022,tp_dst=5001 actions=set_field:00:00:00:00:01:90->eth_dst,output:18
 cookie=0x0, duration=1.951s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=18,nw_src=10.0.1.146,nw_dst=10.0.0.148,tp_src=5001,tp_dst=40022 actions=set_field:00:00:00:00:00:94->eth_dst,output:8
 cookie=0x0, duration=1.950s, table=0, n_packets=4, n_bytes=256, idle_timeout=15, priority=100,tcp,in_port=3,nw_src=10.0.0.36,nw_dst=10.0.1.34,tp_src=58486,tp_dst=5001 actions=set_field:00:00:00:00:01:20->eth_dst,output:13
 cookie=0x0, duration=1.950s, table=0, n_packets=3, n_bytes=222, idle_timeout=15, priority=100,tcp,in_port=13,nw_src=10.0.1.34,nw_dst=10.0.0.36,tp_src=5001,tp_dst=58486 actions=set_field:00:00:00:00:00:24->eth_dst,output:3
 cookie=0x0, duration=1.937s, table=0, n_packets=5, n_bytes=310, idle_timeout=15, priority=100,tcp,in_port=2,nw_src=10.0.0.2,nw_dst=10.0.0.254,tp_src=58372,tp_dst=5001 actions=set_field:00:00:00:00:00:fe->eth_dst,output:12
 cookie=0x0, duration=1.937s, table=0, n_packets=3, n_bytes=222, idle_timeout=15, priority=100,tcp,in_port=12,nw_src=10.0.0.254,nw_dst=10.0.0.2,tp_src=5001,tp_dst=58372 actions=set_field:00:00:00:00:00:02->eth_dst,output:2
 cookie=0x0, duration=1.937s, table=0, n_packets=4, n_bytes=256, idle_timeout=15, priority=100,tcp,in_port=12,nw_src=10.0.0.247,nw_dst=10.0.1.245,tp_src=46474,tp_dst=5001 actions=set_field:00:00:00:00:01:f3->eth_dst,output:22
 cookie=0x0, duration=1.937s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=22,nw_src=10.0.1.245,nw_dst=10.0.0.247,tp_src=5001,tp_dst=46474 actions=set_field:00:00:00:00:00:f7->eth_dst,output:12
 cookie=0x0, duration=1.937s, table=0, n_packets=4, n_bytes=256, idle_timeout=15, priority=100,tcp,in_port=3,nw_src=10.0.0.30,nw_dst=10.0.1.28,tp_src=59198,tp_dst=5001 actions=set_field:00:00:00:00:01:1a->eth_dst,output:13
 cookie=0x0, duration=1.937s, table=0, n_packets=3, n_bytes=222, idle_timeout=15, priority=100,tcp,in_port=13,nw_src=10.0.1.28,nw_dst=10.0.0.30,tp_src=5001,tp_dst=59198 actions=set_field:00:00:00:00:00:1e->eth_dst,output:3
 cookie=0x0, duration=1.937s, table=0, n_packets=5, n_bytes=310, idle_timeout=15, priority=100,tcp,in_port=6,nw_src=10.0.0.109,nw_dst=10.0.1.107,tp_src=59388,tp_dst=5001 actions=set_field:00:00:00:00:01:69->eth_dst,output:17
 cookie=0x0, duration=1.937s, table=0, n_packets=3, n_bytes=222, idle_timeout=15, priority=100,tcp,in_port=17,nw_src=10.0.1.107,nw_dst=10.0.0.109,tp_src=5001,tp_dst=59388 actions=set_field:00:00:00:00:00:6d->eth_dst,output:6
 cookie=0x0, duration=1.937s, table=0, n_packets=2, n_bytes=128, idle_timeout=15, priority=100,tcp,in_port=8,nw_src=10.0.0.160,nw_dst=10.0.1.158,tp_src=44918,tp_dst=5001 actions=set_field:00:00:00:00:01:9c->eth_dst,output:19
 cookie=0x0, duration=1.937s, table=0, n_packets=1, n_bytes=74, idle_timeout=15, priority=100,tcp,in_port=19,nw_src=10.0.1.158,nw_dst=10.0.0.160,tp_src=5001,tp_dst=44918 actions=set_field:00:00:00:00:00:a0->eth_dst,output:8
 cookie=0x0, duration=1.937s, table=0, n_packets=4, n_bytes=256, idle_timeout=15, priority=100,tcp,in_port=3,nw_src=10.0.0.32,nw_dst=10.0.1.30,tp_src=38264,tp_dst=5001 actions=set_field:00:00:00:00:01:1c->eth_dst,output:13
 cookie=0x0, duration=1.922s, table=0, n_packets=3, n_bytes=222, idle_timeout=15, priority=100,tcp,in_port=13,nw_src=10.0.1.30,nw_dst=10.0.0.32,tp_src=5001,tp_dst=38264 actions=set_field:00:00:00:00:00:20->eth_dst,output:3
 cookie=0x0, duration=1.922s, table=0, n_packets=4, n_bytes=256, idle_timeout=15, priority=100,tcp,in_port=8,nw_src=10.0.0.162,nw_dst=10.0.1.160,tp_src=59404,tp_dst=5001 actions=set_field:00:00:00:00:01:9e->eth_dst,output:19
 cookie=0x0, duration=1.922s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=19,nw_src=10.0.1.160,nw_dst=10.0.0.162,tp_src=5001,tp_dst=59404 actions=set_field:00:00:00:00:00:a2->eth_dst,output:8
 cookie=0x0, duration=1.922s, table=0, n_packets=4, n_bytes=256, idle_timeout=15, priority=100,tcp,in_port=9,nw_src=10.0.0.183,nw_dst=10.0.1.181,tp_src=59540,tp_dst=5001 actions=set_field:00:00:00:00:01:b3->eth_dst,output:20
 cookie=0x0, duration=1.922s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=20,nw_src=10.0.1.181,nw_dst=10.0.0.183,tp_src=5001,tp_dst=59540 actions=set_field:00:00:00:00:00:b7->eth_dst,output:9
 cookie=0x0, duration=1.922s, table=0, n_packets=5, n_bytes=310, idle_timeout=15, priority=100,tcp,in_port=7,nw_src=10.0.0.126,nw_dst=10.0.1.124,tp_src=51734,tp_dst=5001 actions=set_field:00:00:00:00:01:7a->eth_dst,output:17
 cookie=0x0, duration=1.922s, table=0, n_packets=3, n_bytes=222, idle_timeout=15, priority=100,tcp,in_port=17,nw_src=10.0.1.124,nw_dst=10.0.0.126,tp_src=5001,tp_dst=51734 actions=set_field:00:00:00:00:00:7e->eth_dst,output:7
 cookie=0x0, duration=1.922s, table=0, n_packets=4, n_bytes=256, idle_timeout=15, priority=100,tcp,in_port=5,nw_src=10.0.0.82,nw_dst=10.0.1.80,tp_src=49504,tp_dst=5001 actions=set_field:00:00:00:00:01:4e->eth_dst,output:15
 cookie=0x0, duration=1.922s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=15,nw_src=10.0.1.80,nw_dst=10.0.0.82,tp_src=5001,tp_dst=49504 actions=set_field:00:00:00:00:00:52->eth_dst,output:5
 cookie=0x0, duration=1.903s, table=0, n_packets=4, n_bytes=256, idle_timeout=15, priority=100,tcp,in_port=5,nw_src=10.0.0.93,nw_dst=10.0.1.91,tp_src=41282,tp_dst=5001 actions=set_field:00:00:00:00:01:59->eth_dst,output:16
 cookie=0x0, duration=1.903s, table=0, n_packets=3, n_bytes=222, idle_timeout=15, priority=100,tcp,in_port=16,nw_src=10.0.1.91,nw_dst=10.0.0.93,tp_src=5001,tp_dst=41282 actions=set_field:00:00:00:00:00:5d->eth_dst,output:5
 cookie=0x0, duration=1.903s, table=0, n_packets=4, n_bytes=256, idle_timeout=15, priority=100,tcp,in_port=7,nw_src=10.0.0.134,nw_dst=10.0.1.132,tp_src=55924,tp_dst=5001 actions=set_field:00:00:00:00:01:82->eth_dst,output:18
 cookie=0x0, duration=1.903s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=18,nw_src=10.0.1.132,nw_dst=10.0.0.134,tp_src=5001,tp_dst=55924 actions=set_field:00:00:00:00:00:86->eth_dst,output:7
 cookie=0x0, duration=1.881s, table=0, n_packets=4, n_bytes=256, idle_timeout=15, priority=100,tcp,in_port=8,nw_src=10.0.0.167,nw_dst=10.0.1.165,tp_src=55708,tp_dst=5001 actions=set_field:00:00:00:00:01:a3->eth_dst,output:19
 cookie=0x0, duration=1.881s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=19,nw_src=10.0.1.165,nw_dst=10.0.0.167,tp_src=5001,tp_dst=55708 actions=set_field:00:00:00:00:00:a7->eth_dst,output:8
OFPST_FLOW reply (OF1.3) (xid=0x2): flags=[more]
 cookie=0x0, duration=1.881s, table=0, n_packets=4, n_bytes=256, idle_timeout=15, priority=100,tcp,in_port=2,nw_src=10.0.0.8,nw_dst=10.0.1.6,tp_src=49038,tp_dst=5001 actions=set_field:00:00:00:00:01:04->eth_dst,output:12
 cookie=0x0, duration=1.881s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=12,nw_src=10.0.1.6,nw_dst=10.0.0.8,tp_src=5001,tp_dst=49038 actions=set_field:00:00:00:00:00:08->eth_dst,output:2
 cookie=0x0, duration=1.881s, table=0, n_packets=4, n_bytes=256, idle_timeout=15, priority=100,tcp,in_port=8,nw_src=10.0.0.166,nw_dst=10.0.1.164,tp_src=32848,tp_dst=5001 actions=set_field:00:00:00:00:01:a2->eth_dst,output:19
 cookie=0x0, duration=1.881s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=19,nw_src=10.0.1.164,nw_dst=10.0.0.166,tp_src=5001,tp_dst=32848 actions=set_field:00:00:00:00:00:a6->eth_dst,output:8
 cookie=0x0, duration=1.881s, table=0, n_packets=5, n_bytes=310, idle_timeout=15, priority=100,tcp,in_port=5,nw_src=10.0.0.74,nw_dst=10.0.1.72,tp_src=39708,tp_dst=5001 actions=set_field:00:00:00:00:01:46->eth_dst,output:15
 cookie=0x0, duration=1.881s, table=0, n_packets=3, n_bytes=222, idle_timeout=15, priority=100,tcp,in_port=15,nw_src=10.0.1.72,nw_dst=10.0.0.74,tp_src=5001,tp_dst=39708 actions=set_field:00:00:00:00:00:4a->eth_dst,output:5
 cookie=0x0, duration=1.881s, table=0, n_packets=4, n_bytes=256, idle_timeout=15, priority=100,tcp,in_port=3,nw_src=10.0.0.45,nw_dst=10.0.1.43,tp_src=57702,tp_dst=5001 actions=set_field:00:00:00:00:01:29->eth_dst,output:14
 cookie=0x0, duration=1.881s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=14,nw_src=10.0.1.43,nw_dst=10.0.0.45,tp_src=5001,tp_dst=57702 actions=set_field:00:00:00:00:00:2d->eth_dst,output:3
 cookie=0x0, duration=1.881s, table=0, n_packets=4, n_bytes=256, idle_timeout=15, priority=100,tcp,in_port=2,nw_src=10.0.0.7,nw_dst=10.0.1.5,tp_src=49270,tp_dst=5001 actions=set_field:00:00:00:00:01:03->eth_dst,output:12
 cookie=0x0, duration=1.866s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=12,nw_src=10.0.1.5,nw_dst=10.0.0.7,tp_src=5001,tp_dst=49270 actions=set_field:00:00:00:00:00:07->eth_dst,output:2
 cookie=0x0, duration=1.866s, table=0, n_packets=4, n_bytes=256, idle_timeout=15, priority=100,tcp,in_port=9,nw_src=10.0.0.176,nw_dst=10.0.1.174,tp_src=44496,tp_dst=5001 actions=set_field:00:00:00:00:01:ac->eth_dst,output:19
 cookie=0x0, duration=1.866s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=19,nw_src=10.0.1.174,nw_dst=10.0.0.176,tp_src=5001,tp_dst=44496 actions=set_field:00:00:00:00:00:b0->eth_dst,output:9
 cookie=0x0, duration=1.866s, table=0, n_packets=4, n_bytes=256, idle_timeout=15, priority=100,tcp,in_port=5,nw_src=10.0.0.91,nw_dst=10.0.1.89,tp_src=46756,tp_dst=5001 actions=set_field:00:00:00:00:01:57->eth_dst,output:16
 cookie=0x0, duration=1.866s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=16,nw_src=10.0.1.89,nw_dst=10.0.0.91,tp_src=5001,tp_dst=46756 actions=set_field:00:00:00:00:00:5b->eth_dst,output:5
 cookie=0x0, duration=1.866s, table=0, n_packets=2, n_bytes=128, idle_timeout=15, priority=100,tcp,in_port=3,nw_src=10.0.0.47,nw_dst=10.0.1.45,tp_src=34982,tp_dst=5001 actions=set_field:00:00:00:00:01:2b->eth_dst,output:14
